"smoothLatitude","smoothLongitude","smoothElevation","smoothGentimeSec","ID"
42.2915400000612,-83.7232699999414,253.019886852595,351277798.6,"ID180029190037582-30640"
42.2915400000634,-83.7232699999401,253.003446802167,351277798.7,"ID180029190037582-30640"
42.2915400000657,-83.7232699999387,252.987006751739,351277798.8,"ID180029190037582-30640"
42.2915400000679,-83.7232699999373,252.970566701311,351277798.9,"ID180029190037582-30640"
42.2915400000701,-83.723269999936,252.954126650883,351277799,"ID180029190037582-30640"
42.2915400000724,-83.7232699999346,252.937686600455,351277799.1,"ID180029190037582-30640"
42.2915400000783,-83.7232699999263,252.920485657071,351277799.2,"ID180029190037582-30640"
42.2915400000842,-83.7232699999181,252.903284713688,351277799.3,"ID180029190037582-30640"
42.2915400000901,-83.7232699999098,252.886083770304,351277799.4,"ID180029190037582-30640"
42.291540000096,-83.7232699999015,252.86888282692,351277799.5,"ID180029190037582-30640"
42.2915400001019,-83.7232699998932,252.851681883536,351277799.6,"ID180029190037582-30640"
42.2915400001037,-83.7232699998913,252.835212057634,351277799.7,"ID180029190037582-30640"
42.2915400001055,-83.7232699998895,252.818742231732,351277799.8,"ID180029190037582-30640"
42.2915400001073,-83.7232699998876,252.80227240583,351277799.9,"ID180029190037582-30640"
42.2915400001091,-83.7232699998857,252.785802579928,351277800,"ID180029190037582-30640"
42.291540000111,-83.7232699998838,252.769332754026,351277800.1,"ID180029190037582-30640"
42.2915400001113,-83.7232699998838,252.75269824824,351277800.2,"ID180029190037582-30640"
42.2915400001117,-83.7232699998838,252.736063742453,351277800.3,"ID180029190037582-30640"
42.291540000112,-83.7232699998838,252.719429236667,351277800.4,"ID180029190037582-30640"
42.2915400001124,-83.7232699998838,252.702794730881,351277800.5,"ID180029190037582-30640"
42.2915400001127,-83.7232699998838,252.686160225095,351277800.6,"ID180029190037582-30640"
42.2915400001135,-83.7232699998845,252.669853129277,351277800.7,"ID180029190037582-30640"
42.2915400001143,-83.7232699998852,252.653546033459,351277800.8,"ID180029190037582-30640"
42.291540000115,-83.7232699998859,252.637238937641,351277800.9,"ID180029190037582-30640"
42.2915400001158,-83.7232699998866,252.620931841823,351277801,"ID180029190037582-30640"
42.2915400001166,-83.7232699998873,252.604624746005,351277801.1,"ID180029190037582-30640"
42.29154000012,-83.7232699998811,252.585697932635,351277801.2,"ID180029190037582-30640"
42.2915400001234,-83.7232699998748,252.566771119266,351277801.3,"ID180029190037582-30640"
42.2915400001269,-83.7232699998685,252.547844305897,351277801.4,"ID180029190037582-30640"
42.2915400001303,-83.7232699998622,252.528917492528,351277801.5,"ID180029190037582-30640"
42.2915400001338,-83.7232699998559,252.509990679159,351277801.6,"ID180029190037582-30640"
42.291540000141,-83.7232699998468,252.486510685919,351277801.7,"ID180029190037582-30640"
42.2915400001483,-83.7232699998376,252.463030692679,351277801.8,"ID180029190037582-30640"
42.2915400001555,-83.7232699998285,252.439550699438,351277801.9,"ID180029190037582-30640"
42.2915400001627,-83.7232699998193,252.416070706198,351277802,"ID180029190037582-30640"
42.29154000017,-83.7232699998101,252.392590712958,351277802.1,"ID180029190037582-30640"
42.2915400001824,-83.7232699997927,252.366951600803,351277802.2,"ID180029190037582-30640"
42.2915400001948,-83.7232699997753,252.341312488648,351277802.3,"ID180029190037582-30640"
42.2915400002072,-83.7232699997579,252.315673376494,351277802.4,"ID180029190037582-30640"
42.2915400002195,-83.7232699997405,252.290034264339,351277802.5,"ID180029190037582-30640"
42.2915400002319,-83.7232699997231,252.264395152185,351277802.6,"ID180029190037582-30640"
42.2915400002267,-83.7232699997307,252.236085025697,351277802.7,"ID180029190037582-30640"
42.2915400002215,-83.7232699997383,252.207774899209,351277802.8,"ID180029190037582-30640"
42.2915400002162,-83.7232699997459,252.179464772722,351277802.9,"ID180029190037582-30640"
42.291540000211,-83.7232699997534,252.151154646234,351277803,"ID180029190037582-30640"
42.2915400002058,-83.723269999761,252.122844519746,351277803.1,"ID180029190037582-30640"
42.291540000194,-83.7232699997792,252.091840180793,351277803.2,"ID180029190037582-30640"
42.2915400001822,-83.7232699997974,252.060835841839,351277803.3,"ID180029190037582-30640"
42.2915400001703,-83.7232699998156,252.029831502885,351277803.4,"ID180029190037582-30640"
42.2915400001585,-83.7232699998338,251.998827163931,351277803.5,"ID180029190037582-30640"
42.2915400001467,-83.723269999852,251.967822824978,351277803.6,"ID180029190037582-30640"
42.2915400001395,-83.7232699998711,251.938956533491,351277803.7,"ID180029190037582-30640"
42.2915400001322,-83.7232699998903,251.910090242004,351277803.8,"ID180029190037582-30640"
42.291540000125,-83.7232699999095,251.881223950517,351277803.9,"ID180029190037582-30640"
42.2915400001178,-83.7232699999287,251.85235765903,351277804,"ID180029190037582-30640"
42.2915400001106,-83.7232699999479,251.823491367543,351277804.1,"ID180029190037582-30640"
42.2915400001124,-83.723269999945,251.797605724369,351277804.2,"ID180029190037582-30640"
42.2915400001143,-83.723269999942,251.771720081194,351277804.3,"ID180029190037582-30640"
42.2915400001161,-83.723269999939,251.74583443802,351277804.4,"ID180029190037582-30640"
42.291540000118,-83.7232699999361,251.719948794846,351277804.5,"ID180029190037582-30640"
42.2915400001198,-83.7232699999331,251.694063151671,351277804.6,"ID180029190037582-30640"
42.2915400001197,-83.7232699999323,251.670894669796,351277804.7,"ID180029190037582-30640"
42.2915400001197,-83.7232699999315,251.64772618792,351277804.8,"ID180029190037582-30640"
42.2915400001196,-83.7232699999307,251.624557706045,351277804.9,"ID180029190037582-30640"
42.2915400001195,-83.7232699999299,251.601389224169,351277805,"ID180029190037582-30640"
42.2915400001194,-83.7232699999291,251.578220742294,351277805.1,"ID180029190037582-30640"
42.2915400001167,-83.7232699999254,251.55730683679,351277805.2,"ID180029190037582-30640"
42.2915400001139,-83.7232699999218,251.536392931287,351277805.3,"ID180029190037582-30640"
42.2915400001112,-83.7232699999182,251.515479025783,351277805.4,"ID180029190037582-30640"
42.2915400001084,-83.7232699999146,251.49456512028,351277805.5,"ID180029190037582-30640"
42.2915400001057,-83.723269999911,251.473651214776,351277805.6,"ID180029190037582-30640"
42.291540000114,-83.7232699998972,251.453361943386,351277805.7,"ID180029190037582-30640"
42.2915400001224,-83.7232699998833,251.433072671995,351277805.8,"ID180029190037582-30640"
42.2915400001307,-83.7232699998695,251.412783400604,351277805.9,"ID180029190037582-30640"
42.2915400001391,-83.7232699998556,251.392494129214,351277806,"ID180029190037582-30640"
42.2915400001475,-83.7232699998418,251.372204857823,351277806.1,"ID180029190037582-30640"
42.2915400001532,-83.7232699998344,251.35178126982,351277806.2,"ID180029190037582-30640"
42.291540000159,-83.723269999827,251.331357681816,351277806.3,"ID180029190037582-30640"
42.2915400001647,-83.7232699998196,251.310934093812,351277806.4,"ID180029190037582-30640"
42.2915400001705,-83.7232699998122,251.290510505808,351277806.5,"ID180029190037582-30640"
42.2915400001762,-83.7232699998048,251.270086917805,351277806.6,"ID180029190037582-30640"
42.2915400001824,-83.7232699997945,251.252308302241,351277806.7,"ID180029190037582-30640"
42.2915400001885,-83.7232699997843,251.234529686677,351277806.8,"ID180029190037582-30640"
42.2915400001946,-83.723269999774,251.216751071113,351277806.9,"ID180029190037582-30640"
42.2915400002008,-83.7232699997638,251.198972455549,351277807,"ID180029190037582-30640"
42.2915400002069,-83.7232699997535,251.181193839985,351277807.1,"ID180029190037582-30640"
42.2915400002072,-83.7232699997514,251.167754421575,351277807.2,"ID180029190037582-30640"
42.2915400002075,-83.7232699997494,251.154315003165,351277807.3,"ID180029190037582-30640"
42.2915400002078,-83.7232699997473,251.140875584756,351277807.4,"ID180029190037582-30640"
42.2915400002081,-83.7232699997453,251.127436166346,351277807.5,"ID180029190037582-30640"
42.2915400002084,-83.7232699997432,251.113996747936,351277807.6,"ID180029190037582-30640"
42.2915400002036,-83.7232699997509,251.09981989324,351277807.7,"ID180029190037582-30640"
42.2915400001988,-83.7232699997586,251.085643038543,351277807.8,"ID180029190037582-30640"
42.291540000194,-83.7232699997662,251.071466183846,351277807.9,"ID180029190037582-30640"
42.2915400001892,-83.7232699997739,251.05728932915,351277808,"ID180029190037582-30640"
42.2915400001844,-83.7232699997816,251.043112474453,351277808.1,"ID180029190037582-30640"
42.2915400001805,-83.7232699997878,251.028248114431,351277808.2,"ID180029190037582-30640"
42.2915400001767,-83.7232699997941,251.013383754408,351277808.3,"ID180029190037582-30640"
42.2915400001728,-83.7232699998003,250.998519394386,351277808.4,"ID180029190037582-30640"
42.291540000169,-83.7232699998066,250.983655034364,351277808.5,"ID180029190037582-30640"
42.2915400001651,-83.7232699998129,250.968790674341,351277808.6,"ID180029190037582-30640"
42.2915400001593,-83.7232699998198,250.956247330135,351277808.7,"ID180029190037582-30640"
42.2915400001534,-83.7232699998267,250.943703985928,351277808.8,"ID180029190037582-30640"
42.2915400001475,-83.7232699998336,250.931160641722,351277808.9,"ID180029190037582-30640"
42.2915400001417,-83.7232699998405,250.918617297516,351277809,"ID180029190037582-30640"
42.2915400001358,-83.7232699998474,250.906073953309,351277809.1,"ID180029190037582-30640"
42.2915400001305,-83.7232699998557,250.895293373151,351277809.2,"ID180029190037582-30640"
42.2915400001253,-83.723269999864,250.884512792992,351277809.3,"ID180029190037582-30640"
42.29154000012,-83.7232699998723,250.873732212834,351277809.4,"ID180029190037582-30640"
42.2915400001147,-83.7232699998806,250.862951632675,351277809.5,"ID180029190037582-30640"
42.2915400001094,-83.7232699998889,250.852171052517,351277809.6,"ID180029190037582-30640"
42.291540000145,-83.723269999839,250.843848727788,351277809.7,"ID180029190037582-30640"
42.2915400001806,-83.723269999789,250.835526403059,351277809.8,"ID180029190037582-30640"
42.2915400002162,-83.7232699997391,250.827204078331,351277809.9,"ID180029190037582-30640"
42.2915400002518,-83.7232699996892,250.818881753602,351277810,"ID180029190037582-30640"
42.2915400002874,-83.7232699996392,250.810559428873,351277810.1,"ID180029190037582-30640"
42.2915400003386,-83.7232699995595,250.806575294552,351277810.2,"ID180029190037582-30640"
42.2915400003898,-83.7232699994799,250.802591160231,351277810.3,"ID180029190037582-30640"
42.291540000441,-83.7232699994002,250.79860702591,351277810.4,"ID180029190037582-30640"
42.2915400004921,-83.7232699993206,250.794622891588,351277810.5,"ID180029190037582-30640"
42.2915400005433,-83.7232699992409,250.790638757267,351277810.6,"ID180029190037582-30640"
42.2915400005497,-83.7232699992327,250.78476319717,351277810.7,"ID180029190037582-30640"
42.291540000556,-83.7232699992245,250.778887637073,351277810.8,"ID180029190037582-30640"
42.2915400005624,-83.7232699992163,250.773012076975,351277810.9,"ID180029190037582-30640"
42.2915400005687,-83.7232699992082,250.767136516878,351277811,"ID180029190037582-30640"
42.2915400005751,-83.7232699992,250.761260956781,351277811.1,"ID180029190037582-30640"
42.2915400005489,-83.7232699992417,250.752880014392,351277811.2,"ID180029190037582-30640"
42.2915400005228,-83.7232699992834,250.744499072003,351277811.3,"ID180029190037582-30640"
42.2915400004967,-83.7232699993251,250.736118129614,351277811.4,"ID180029190037582-30640"
42.2915400004706,-83.7232699993668,250.727737187225,351277811.5,"ID180029190037582-30640"
42.2915400004444,-83.7232699994085,250.719356244836,351277811.6,"ID180029190037582-30640"
42.2915400004028,-83.7232699994695,250.708930622821,351277811.7,"ID180029190037582-30640"
42.2915400003612,-83.7232699995305,250.698505000806,351277811.8,"ID180029190037582-30640"
42.2915400003196,-83.7232699995915,250.688079378791,351277811.9,"ID180029190037582-30640"
42.291540000278,-83.7232699996525,250.677653756777,351277812,"ID180029190037582-30640"
42.2915400002364,-83.7232699997135,250.667228134762,351277812.1,"ID180029190037582-30640"
42.2915400003821,-83.7232699994636,250.654414789743,351277812.2,"ID180029190037582-30640"
42.2915400005279,-83.7232699992138,250.641601444723,351277812.3,"ID180029190037582-30640"
42.2915400006736,-83.7232699989639,250.628788099704,351277812.4,"ID180029190037582-30640"
42.2915400008194,-83.723269998714,250.615974754685,351277812.5,"ID180029190037582-30640"
42.2915400009651,-83.7232699984641,250.603161409666,351277812.6,"ID180029190037582-30640"
42.2915400011255,-83.7232699981792,250.589166873518,351277812.7,"ID180029190037582-30640"
42.2915400012858,-83.7232699978944,250.575172337371,351277812.8,"ID180029190037582-30640"
42.2915400014462,-83.7232699976095,250.561177801223,351277812.9,"ID180029190037582-30640"
42.2915400016065,-83.7232699973246,250.547183265076,351277813,"ID180029190037582-30640"
42.2915400017669,-83.7232699970398,250.533188728928,351277813.1,"ID180029190037582-30640"
42.2915400018047,-83.7232699969778,250.521925610915,351277813.2,"ID180029190037582-30640"
42.2915400018425,-83.7232699969159,250.510662492903,351277813.3,"ID180029190037582-30640"
42.2915400018802,-83.7232699968539,250.49939937489,351277813.4,"ID180029190037582-30640"
42.291540001918,-83.723269996792,250.488136256878,351277813.5,"ID180029190037582-30640"
42.2915400019558,-83.72326999673,250.476873138865,351277813.6,"ID180029190037582-30640"
42.2915400019594,-83.7232699967293,250.469223126712,351277813.7,"ID180029190037582-30640"
42.2915400019629,-83.7232699967287,250.461573114559,351277813.8,"ID180029190037582-30640"
42.2915400019665,-83.723269996728,250.453923102407,351277813.9,"ID180029190037582-30640"
42.29154000197,-83.7232699967274,250.446273090254,351277814,"ID180029190037582-30640"
42.2915400019736,-83.7232699967267,250.438623078101,351277814.1,"ID180029190037582-30640"
42.2915400019398,-83.7232699967892,250.428685792788,351277814.2,"ID180029190037582-30640"
42.2915400019061,-83.7232699968516,250.418748507474,351277814.3,"ID180029190037582-30640"
42.2915400018723,-83.7232699969141,250.408811222161,351277814.4,"ID180029190037582-30640"
42.2915400018385,-83.7232699969766,250.398873936847,351277814.5,"ID180029190037582-30640"
42.2915400018048,-83.723269997039,250.388936651534,351277814.6,"ID180029190037582-30640"
42.2915400016312,-83.7232699973143,250.377541747987,351277814.7,"ID180029190037582-30640"
42.2915400014577,-83.7232699975895,250.36614684444,351277814.8,"ID180029190037582-30640"
42.2915400012842,-83.7232699978648,250.354751940893,351277814.9,"ID180029190037582-30640"
42.2915400011106,-83.72326999814,250.343357037347,351277815,"ID180029190037582-30640"
42.2915400009371,-83.7232699984153,250.3319621338,351277815.1,"ID180029190037582-30640"
42.2915400007768,-83.7232699986873,250.319829521685,351277815.2,"ID180029190037582-30640"
42.2915400006166,-83.7232699989594,250.30769690957,351277815.3,"ID180029190037582-30640"
42.2915400004564,-83.7232699992314,250.295564297454,351277815.4,"ID180029190037582-30640"
42.2915400002962,-83.7232699995034,250.283431685339,351277815.5,"ID180029190037582-30640"
42.2915400001359,-83.7232699997755,250.271299073224,351277815.6,"ID180029190037582-30640"
42.2915400001354,-83.7232699997718,250.261126334781,351277815.7,"ID180029190037582-30640"
42.2915400001349,-83.7232699997682,250.250953596338,351277815.8,"ID180029190037582-30640"
42.2915400001344,-83.7232699997646,250.240780857895,351277815.9,"ID180029190037582-30640"
42.2915400001339,-83.7232699997609,250.230608119452,351277816,"ID180029190037582-30640"
42.2915400001334,-83.7232699997573,250.220435381009,351277816.1,"ID180029190037582-30640"
42.2915403825299,-83.7232699997164,250.209725113337,351277816.2,"ID180029190037582-30640"
42.2915407649265,-83.7232699996755,250.199014845665,351277816.3,"ID180029190037582-30640"
42.291541147323,-83.7232699996345,250.188304577993,351277816.4,"ID180029190037582-30640"
42.2915415297195,-83.7232699995936,250.17759431032,351277816.5,"ID180029190037582-30640"
42.291541912116,-83.7232699995527,250.166884042648,351277816.6,"ID180029190037582-30640"
42.2915434652817,-83.7232699995058,250.155226926825,351277816.7,"ID180029190037582-30640"
42.2915450184474,-83.7232699994588,250.143569811002,351277816.8,"ID180029190037582-30640"
42.2915465716131,-83.7232699994118,250.131912695179,351277816.9,"ID180029190037582-30640"
42.2915481247787,-83.7232699993649,250.120255579356,351277817,"ID180029190037582-30640"
42.2915496779444,-83.7232699993179,250.108598463533,351277817.1,"ID180029190037582-30640"
42.2915497366409,-83.7232699993195,250.094569064429,351277817.2,"ID180029190037582-30640"
42.2915497953373,-83.7232699993211,250.080539665325,351277817.3,"ID180029190037582-30640"
42.2915498540338,-83.7232699993227,250.066510266221,351277817.4,"ID180029190037582-30640"
42.2915499127302,-83.7232699993242,250.052480867117,351277817.5,"ID180029190037582-30640"
42.2915499714267,-83.7232699993258,250.038451468013,351277817.6,"ID180029190037582-30640"
42.2915499770119,-83.7232699993453,250.024328485031,351277817.7,"ID180029190037582-30640"
42.2915499825971,-83.7232699993648,250.01020550205,351277817.8,"ID180029190037582-30640"
42.2915499881822,-83.7232699993843,249.996082519068,351277817.9,"ID180029190037582-30640"
42.2915499937674,-83.7232699994038,249.981959536086,351277818,"ID180029190037582-30640"
42.2915499993526,-83.7232699994233,249.967836553105,351277818.1,"ID180029190037582-30640"
42.2915499994375,-83.7232699994636,249.957580455597,351277818.2,"ID180029190037582-30640"
42.2915499995223,-83.7232699995038,249.94732435809,351277818.3,"ID180029190037582-30640"
42.2915499996072,-83.723269999544,249.937068260582,351277818.4,"ID180029190037582-30640"
42.2915499996921,-83.7232699995843,249.926812163075,351277818.5,"ID180029190037582-30640"
42.291549999777,-83.7232699996245,249.916556065567,351277818.6,"ID180029190037582-30640"
42.2915499997821,-83.7232699996286,249.908379291447,351277818.7,"ID180029190037582-30640"
42.2915499997872,-83.7232699996327,249.900202517326,351277818.8,"ID180029190037582-30640"
42.2915499997924,-83.7232699996368,249.892025743205,351277818.9,"ID180029190037582-30640"
42.2915499997975,-83.7232699996409,249.883848969085,351277819,"ID180029190037582-30640"
42.2915499998026,-83.723269999645,249.875672194964,351277819.1,"ID180029190037582-30640"
42.2915499997954,-83.7232699996335,249.864065170451,351277819.2,"ID180029190037582-30640"
42.2915499997883,-83.723269999622,249.852458145938,351277819.3,"ID180029190037582-30640"
42.2915499997811,-83.7232699996106,249.840851121425,351277819.4,"ID180029190037582-30640"
42.2915499997739,-83.7232699995991,249.829244096911,351277819.5,"ID180029190037582-30640"
42.2915499997667,-83.7232699995876,249.817637072398,351277819.6,"ID180029190037582-30640"
42.2915499997791,-83.7232699996149,249.802731371071,351277819.7,"ID180029190037582-30640"
42.2915499997916,-83.7232699996423,249.787825669744,351277819.8,"ID180029190037582-30640"
42.291549999804,-83.7232699996697,249.772919968417,351277819.9,"ID180029190037582-30640"
42.2915499998164,-83.7232699996971,249.75801426709,351277820,"ID180029190037582-30640"
42.2915499998289,-83.7232699997245,249.743108565763,351277820.1,"ID180029190037582-30640"
42.2915499998471,-83.7232699997612,249.72867809805,351277820.2,"ID180029190037582-30640"
42.2915499998653,-83.7232699997979,249.714247630336,351277820.3,"ID180029190037582-30640"
42.2915499998835,-83.7232699998346,249.699817162623,351277820.4,"ID180029190037582-30640"
42.2915499999017,-83.7232699998713,249.68538669491,351277820.5,"ID180029190037582-30640"
42.2915499999199,-83.723269999908,249.670956227197,351277820.6,"ID180029190037582-30640"
42.2915499999204,-83.7232699999074,249.657367668687,351277820.7,"ID180029190037582-30640"
42.291549999921,-83.7232699999068,249.643779110178,351277820.8,"ID180029190037582-30640"
42.2915499999216,-83.7232699999062,249.630190551669,351277820.9,"ID180029190037582-30640"
42.2915499999221,-83.7232699999056,249.61660199316,351277821,"ID180029190037582-30640"
42.2915499999227,-83.7232699999051,249.603013434651,351277821.1,"ID180029190037582-30640"
42.2915499999194,-83.7232699998992,249.588027704493,351277821.2,"ID180029190037582-30640"
42.2915499999162,-83.7232699998934,249.573041974334,351277821.3,"ID180029190037582-30640"
42.291549999913,-83.7232699998875,249.558056244176,351277821.4,"ID180029190037582-30640"
42.2915499999097,-83.7232699998817,249.543070514018,351277821.5,"ID180029190037582-30640"
42.2915499999065,-83.7232699998758,249.528084783859,351277821.6,"ID180029190037582-30640"
42.2915499999086,-83.7232699998789,249.512368763623,351277821.7,"ID180029190037582-30640"
42.2915499999107,-83.723269999882,249.496652743387,351277821.8,"ID180029190037582-30640"
42.2915499999127,-83.723269999885,249.480936723151,351277821.9,"ID180029190037582-30640"
42.2915499999148,-83.7232699998881,249.465220702915,351277822,"ID180029190037582-30640"
42.2915499999169,-83.7232699998911,249.449504682679,351277822.1,"ID180029190037582-30640"
42.2915499999198,-83.7232699998935,249.434765176957,351277822.2,"ID180029190037582-30640"
42.2915499999227,-83.7232699998959,249.420025671235,351277822.3,"ID180029190037582-30640"
42.2915499999255,-83.7232699998983,249.405286165514,351277822.4,"ID180029190037582-30640"
42.2915499999284,-83.7232699999006,249.390546659792,351277822.5,"ID180029190037582-30640"
42.2915499999312,-83.723269999903,249.37580715407,351277822.6,"ID180029190037582-30640"
42.2915499999322,-83.7232699998771,249.366447034043,351277822.7,"ID180029190037582-30640"
42.2915499999332,-83.7232699998512,249.357086914016,351277822.8,"ID180029190037582-30640"
42.2915499999342,-83.7232699998253,249.347726793989,351277822.9,"ID180029190037582-30640"
42.2915499999352,-83.7232699997994,249.338366673962,351277823,"ID180029190037582-30640"
42.2915499999362,-83.7232699997735,249.329006553935,351277823.1,"ID180029190037582-30640"
42.291549999937,-83.7232699997413,249.321629282808,351277823.2,"ID180029190037582-30640"
42.2915499999379,-83.7232699997091,249.314252011682,351277823.3,"ID180029190037582-30640"
42.2915499999388,-83.7232699996769,249.306874740555,351277823.4,"ID180029190037582-30640"
42.2915499999397,-83.7232699996448,249.299497469429,351277823.5,"ID180029190037582-30640"
42.2915499999405,-83.7232699996126,249.292120198302,351277823.6,"ID180029190037582-30640"
42.2915499999415,-83.7232699995773,249.285425558616,351277823.7,"ID180029190037582-30640"
42.2915499999425,-83.723269999542,249.27873091893,351277823.8,"ID180029190037582-30640"
